annee,guest_editor,nom_poete,titre_poeme,revue,nom_famille
2021,Tracy K. Smith,Roger Reeves,For Black Children at the End of the World--and the Beginning,Poem-a-Day,Reeves
2021,Tracy K. Smith,Ed Roberson,For Air,Poetry,Roberson
2021,Tracy K. Smith,Margaret Ross,Blood,The Yale Review,Ross
2021,Tracy K. Smith,Angbeen Saleem,brown and black people on shark tank,Pigeon Pages,Saleem
2021,Tracy K. Smith,Nicole Sealey,Pages 5-8 (An excerpt from The Ferguson Report: An Erasure),The Paris Review,Sealey
2021,Tracy K. Smith,Evie Shockley,women's voting rights at one hundred (but who's counting?),American Poets,Shockley
2021,Tracy K. Smith,Darius Simpson,"What Is There to Do in Akron, Ohio?",New Ohio Review,Simpson
2021,Tracy K. Smith,Patricia Smith,The Stuff of Astounding: A Golden Shovel for Juneteenth,The New York Times,Smith
2021,Tracy K. Smith,Monica Sok,Ode to the Boy Who Jumped Me,Poem-a-Day,Sok
2021,Tracy K. Smith,Adrienne Su,Chinese Restaurant Syndrome,Bennington Review,Su
2021,Tracy K. Smith,Arthur Sze,Acequia del Llano,The Kenyon Review,Sze
2021,Tracy K. Smith,Paul Tran,Copernicus,The New Yorker,Tran
2021,Tracy K. Smith,Phuong T. Vuong,The Beginning of the Beginning,American Poetry Review,Vuong
2021,Tracy K. Smith,John Sibley Williams,The Dead Just Need to Be Seen. Not Forgiven,Southern Indiana Review,Williams
2021,Tracy K. Smith,L. Ash Williams,Red Wine Spills,Poem-a-Day,Williams
2021,Tracy K. Smith,Shelley Wong,How to Live in Southern California,The Kenyon Review,Wong
2021,Tracy K. Smith,John Yau,Overnight,Hambone,Yau
2021,Tracy K. Smith,Monica Youn,Caution (from 'Deracinations: Seven Sonigrams'),Ploughshares,Youn
2021,Tracy K. Smith,Keving Young,Dog Tags,Ploughshares,Young
2022,Matthew Zapruder,Aria Aber,America,Poetry,Aber
2022,Matthew Zapruder,Raymond Antrobus,Text and Image,The Rumpus,Antrobus
2022,Matthew Zapruder,E.C.Bell,Vows,Poem-a-Day,E.C.Bell
2022,Matthew Zapruder,Oliver Baez Bendorf,What the Dead Can Do,West Branch,Bendorf
2022,Matthew Zapruder,Kristin Bock,Gaslighter,Iterant,Bock
2022,Matthew Zapruder,William Brewer,Anthony Bourdain,ZYZZYVA,Brewer
2022,Matthew Zapruder,Jericho Brown,Inaugural,The New York Times,Brown
2022,Matthew Zapruder,James Cagney,Proof,Alta,Cagney
2022,Matthew Zapruder,Bill Carty,Outer Lands,The Kenyon Review,Carty
2022,Matthew Zapruder,Jennifer Chang,The Innocent,The Believer,Chang
2022,Matthew Zapruder,Cathy Linh Che,Marriage,Iterant,Che
2022,Matthew Zapruder,Tiana Clark,Broken Sestina Reaching for Black Joy,The Atlantic Monthly,Clark
2022,Matthew Zapruder,Michael Earl Craig,Preparing for Sleep,jubilat,Craig
2022,Matthew Zapruder,Laura Cronk,Today: What Is Sexy,Court Green,Cronk
2022,Matthew Zapruder,Diana Marie Delgado,Separate but Umbilical Situations Relating to My Father,West Trestle Review,Delgado
2022,Matthew Zapruder,Matthew Dickman,Goblin,American Poetry Review,Dickman
2022,Matthew Zapruder,Dara Barrois Dixon,Remembering,Incessant Pipe,Dixon
2022,Matthew Zapruder,Tishani Doshi,"Advice for Pliny the Elder, Big Daddy of Mansplainers",The New York Review of Books,Doshi
2022,Matthew Zapruder,Camille T. Dungy,Let Me,The New Yorker,Dungy
2022,Matthew Zapruder,Safia Elhillo,Ode to Sudanese Americans,Poem-a-Day,Elhillo
2022,Matthew Zapruder,Shangyang Fang,A Bulldozer's American Dream,Guernica,Fang
2022,Matthew Zapruder,Vievee Francis,1965: Harriet Richardson Wipes Galway Kinnell's Face after State Troupers Beat Him with a Billy Club,The Kenyon Review,Francis
2022,Matthew Zapruder,Forrest Gander,Sea: Night Surfing in Bolinas,The Paris Review,Gander
2022,Matthew Zapruder,Louise Glück,Second Wind,The Threepenny Review,Glück
2022,Matthew Zapruder,April Goldman,Into the Mountains,Ploughshares,Goldman
2022,Matthew Zapruder,Paul Guest,Theories of Revenge,The Missouri Review,Guest
2022,Matthew Zapruder,Jalynn Harris,The Life of a Writer,Poem-a-Day,Harris
2022,Matthew Zapruder,Terrance Hayes,What Would You Ask the Artist,The Georgia Review,Hayes
2022,Matthew Zapruder,Brenda Hillman,[to the voice of the age],Alta,Hillman
2022,Matthew Zapruder,Noor Hindi,Against Death,TriQuarterly,Hindi
2022,Matthew Zapruder,Major Jackson,Ode to Everything,Northwest Review,Jackson
2022,Matthew Zapruder,Brionne Janae,Capitalism,The Rumpus,Janae
2022,Matthew Zapruder,Rodney Jones,How Much I Loved This Life,Literary Matters,Jones
2022,Matthew Zapruder,Laura Kasischke,When a bold of lightening falls in love,The Georgia Review,Kasischke
2022,Matthew Zapruder,Laura Kolbe,Abecedary for Intensive Care,The New York Times,Kolbe
2022,Matthew Zapruder,Jason Koo,The Rest Is Silence,Copper Nickel,Koo
2022,Matthew Zapruder,Deborah Landau,Skeletons,The New Yorker,Landau
2022,Matthew Zapruder,Li-Young Lee,Big Clock,Poem-a-Day,Lee
2022,Matthew Zapruder,Dana Levin,January Garden,Air/Light,Levin
2022,Matthew Zapruder,Ada Limón,My Father's Moustache,The New Republic,Limón
2022,Matthew Zapruder,Irène P. Mathieu,the junkyard galazy knocks,Blackbird,Mathieu
2022,Matthew Zapruder,Yesenia Montilla,How to Greet a Warbler,Colorado Review,Montilla
2022,Matthew Zapruder,Julia Anna Morrison,Myths About Trees,West Branch,Morrison
2022,Matthew Zapruder,Sara Mumolo,Trauma Note,Maiden Magazine,Mumolo
2022,Matthew Zapruder,Luisa Muradyan,Quoting the Bible,The Threepenny Review,Muradyan
2022,Matthew Zapruder,Robin Myers,Diego de Montemayor,The Yale Review,Myers
2022,Matthew Zapruder,Sharon Olds,Best Friend Ballad,The Threepenny Review,Olds
2022,Matthew Zapruder,Cynthia Parker-Ohene,In Virginia,The Rumpus,Parker-Ohene
2022,Matthew Zapruder,Cecily Parks,Pandemic Parable,Mississippi Review,Parks
2022,Matthew Zapruder,D. A. Powell,Elegy on Fire,The Adroit Journal,Powell
2022,Matthew Zapruder,Valencia Robin,After Graduate School,Poem-a-Day,Robin
2022,Matthew Zapruder,Michael Robins,The Remaining Facts,the tiny,Robins
2022,Matthew Zapruder,Matthew Rohrer,Follow Them,American Poetry Review,Rohrer
2022,Matthew Zapruder,Patrick Rosal,La Época En Que Hay Olvida,The Virginia Quarterly Review,Rosal
2022,Matthew Zapruder,Erika L. Sánchez,Departure,Poem-a-Day,Sánchez
2022,Matthew Zapruder,Alexis Sears,Hair Sestina,Northwest Review,Sears
2022,Matthew Zapruder,Diane Seuss,Modern Poetry,The Adirondack Review,Seuss
2022,Matthew Zapruder,Prageeta Sharma,Widowing,The Yale Review,Sharma
2022,Matthew Zapruder,Charles Simic,In the Lockdown,Salmagundi,Simic
2022,Matthew Zapruder,Jake Skeets,Anthropocene: A Dictionary,Poem-a-Day,Skeets
2022,Matthew Zapruder,Jessica Q. Stark,Hungry Poem with Laughter Coming from an Unknown Source,Hobart After Dark,Stark
2022,Matthew Zapruder,Alina Stefanescu,Little Time,Pleiades,Stefanescu
2022,Matthew Zapruder,Gerald Stern,Lest I Forget Thee,American Poetry Review,Stern
2022,Matthew Zapruder,Bianca Stone,The Infant's Eyes,The Atlantic Monthly,Stone
2022,Matthew Zapruder,Michael Teig,At This Point My Confusion,Bennington Review,Teig
2022,Matthew Zapruder,Ocean Vuong,Reasons for Staying,Harper's,Vuong
2022,Matthew Zapruder,William Waltz,"In a dark time, the eye begins to see",jubilat,Waltz
2022,Matthew Zapruder,Robert Whitehead,"Hi, How Are You",The Massachusetts Review,Whitehead
2022,Matthew Zapruder,Phillip B. Williams,Final Poem for My Father Misnamed in My Mouth,The New Yorker,Williams
2022,Matthew Zapruder,El Williams III,Elegy for the Gnat,Ploughshares,III
2022,Matthew Zapruder,Elizabeth Willis,What Else in Art Do You Pay For,Bennington Review,Willis
2022,Matthew Zapruder,Mark Wunderlich,"First, Chill",The Cortland Review,Wunderlich
2022,Matthew Zapruder,Dean Young,Spark Theory,Conduit,Young
2022,Matthew Zapruder,Felicia Zamora,Chris Martin Sings Shiver & I Shiver: A Poem for Madam Vice President,Alaska Quarterly Review,Zamora
2022,Matthew Zapruder,Jenny Zhang,under the chiming bell,Poem-a-Day,Zhang
2023,Elaine Equi,Will Alexander,The Bluish Mathematics of Darkness,New American Writing,Alexander
2023,Elaine Equi,Michael Anania,Covering Stan Getz,The Café Review,Anania
2023,Elaine Equi,Rae Armantrout,Fortune,The London Review of Books,Armantrout
2023,Elaine Equi,W. H. Auden,We get the Dialectic fairly well,The New York Review of Books,Auden
2023,Elaine Equi,Martine Bellen,A Deafening Prayer,New American Writing,Bellen
2023,Elaine Equi,Charles Bernstein,Three Poems,The Brooklyn Rail,Bernstein
2023,Elaine Equi,Mark Bibbins,from 13th Balloon,The New York Times,Bibbins
2023,Elaine Equi,Lee Ann Brown,That's American,The Brooklyn Rail,Brown
2023,Elaine Equi,Kameryn Alexa Carter,Antediluvian,The Bennington Review,Carter
2023,Elaine Equi,Guillermo Filice Castro,"Yes,",The Brooklyn Rail,Castro
2023,Elaine Equi,Yuko Cave,Sunday Cave,The Café Review,Cave
2023,Elaine Equi,Marianne Chan,The Shape of Biddle City,AGNI,Chan
2023,Elaine Equi,Victoria Chang,World's End,Mississippi Review,Chang
2023,Elaine Equi,Maxine Chernoff,The Songbird Academy,Conjunctions,Chernoff
2023,Elaine Equi,Kwame Dawes,Photo Shoot,Gulf Coast,Dawes
2023,Elaine Equi,Alex Dimitrov,The Years,The New Yorker,Dimitrov
2023,Elaine Equi,Stuart Dischell,After the Exhibition,The Birmingham Poetry Review,Dischell
2023,Elaine Equi,Timothy Donelly,Instagram,Plume,Donelly
2023,Elaine Equi,Boris Dralyuk,Days at the Races,Raritan,Dralyuk
2023,Elaine Equi,Joanna Fuhrman,330 College Ave,South Florida Poetry Journal,Fuhrman
2023,Elaine Equi,Amy Gerstler,Night Herons,The New Yorker,Gerstler
2023,Elaine Equi,Peter Gizzi,Revisionism,The New York Review of Books,Gizzi
2023,Elaine Equi,Herbert Gold,Other News on Page 24,Tablet,Gold
2023,Elaine Equi,Terrance Hayes,Strange as the Rules of Grammar,The Paris Review,Hayes
2023,Elaine Equi,Robert Hershon,All Right,Hanging Loose,Hershon
2023,Elaine Equi,"Admonitions, Afternoons","Admonitions, Afternoons","Allium, A Journal of Poetry & Prose",Afternoons
2023,Elaine Equi,Shelley Jackson,Best Original Enigrama in Verse,Conjunctions,Jackson
2023,Elaine Equi,Patricia Spears Jones,The Devil's Wife Explains Broken 45s,Vox Populi,Jones
2023,Elaine Equi,Ilya Kaminsky,I Ask That I Do Not Die,Poetry,Kaminsky
2023,Elaine Equi,Vincent Katz,A Marvelous Sky,Hanging Loose,Katz
2023,Elaine Equi,John Keene,"Straight, No Chaser",Bomb,Keene
2023,Elaine Equi,Miho Kinnas,Three Shrimp Boats on the Horizon,Wet Cement Press Magazine,Kinnas
2023,Elaine Equi,Wayne Koesterbaum,"[Misread ""master craftsman""]",Harvard Review,Koesterbaum
2023,Elaine Equi,Yusef Komunyakaa,from Autobiography of My Alter Ego,The Academy of American Poets Poem-a-Day,Komunyakaa
2023,Elaine Equi,Michael Lally,I Meant To,The Best American Poetry Blog,Lally
2023,Elaine Equi,Dorthea Lasky,Green Moon,The Paris Review,Lasky
2023,Elaine Equi,David Lehman,Traces,New American Writing,Lehman
2023,Elaine Equi,Ada Limón,Hooky,Bomb,Limón
2023,Elaine Equi,J. Estanislao Lopez,Places with Terrible Wi-Fi,The Bennington Review,Lopez
2023,Elaine Equi,Kimberly Lyons,Coffee with Lavender,Big Other,Lyons
2023,Elaine Equi,Bernadette Mayer,Pi-Day,The Café Review,Mayer
2023,Elaine Equi,Maureen N. McLane,Moonrise,The London Review of Books,McLane
2023,Elaine Equi,Dunya Mikhail,Tablets VI,Poetry,Mikhail
2023,Elaine Equi,Stephen Paul Miller,Dating Buddha,Marsh Hawk Review,Miller
2023,Elaine Equi,Susan Mitchell,Chopin in Palma,Harvard Review,Mitchell
2023,Elaine Equi,Valzhyna Mort,Extraordinary Life of Tadeusz Kościuszko in Several Invoices,Poetry,Mort
2023,Elaine Equi,Harryette Mullen,As I Wander Lonely in the Cloud,Court Green,Mullen
2023,Elaine Equi,Kathleen Ossip,The Facts,The Paris Review,Ossip
2023,Elaine Equi,Eugene Ostashevsky,from The Feeling Sonnets,American Poetry Review,Ostashevsky
2023,Elaine Equi,Maureen Owen,In space   surface tension will force   a small blob of liquid   to form a sphere,Three Fold,Owen
2023,Elaine Equi,Xan Phillips,Film Theory,Bomb,Phillips
2023,Elaine Equi,Katha Pollitt,Brown Furniture,The New Yorker,Pollitt
2023,Elaine Equi,Carolyn Marie Rodgers,Poem No.2: My Kind of Feminism,Poetry,Rodgers
2023,Elaine Equi,Jerome Sala,Something I've Not Bought,"Allium, A Journal of Poetry & Prose",Sala
2023,Elaine Equi,Jason Schneiderman,Dramaturgy,The Virginia Quarterly Review,Schneiderman
2023,Elaine Equi,Tim Seibles,All the Time Blues Villanelle,The Academy of American Poets Poem-a-Day,Seibles
2023,Elaine Equi,Diane Seuss,Little Fugue (State),Iterant,Seuss
2023,Elaine Equi,David Shapiro,A Lost Poem of Jesus,New American Writing,Shapiro
2023,Elaine Equi,Mitch Sisskind,Only Death Wows Me,The Common,Sisskind
2023,Elaine Equi,Jack Skelley,Green Goddess,Court Green,Skelley
2023,Elaine Equi,Amanda Smeltz,These Squatting Girls in Black Spandex,Prelude,Smeltz
2023,Elaine Equi,Cole Swensen,Various Gloves,Harvard Review,Swensen
2023,Elaine Equi,Arthur Sze,Wildfire Season,Harvard Review,Sze
2023,Elaine Equi,Diane Thiel,Listening in Deep Space,The Birmingham Poetry Review,Thiel
2023,Elaine Equi,Rodrigo Toscano,Full Haunt,Tupelo Quarterly,Toscano
2023,Elaine Equi,Tony Trigilio,The Steeplejack,Marsh Hawk Review,Trigilio
2023,Elaine Equi,David Trinidad,The Poems Attributed to Him May Be by Different Poets,"Allium, A Journal of Poetry & Prose",Trinidad
2023,Elaine Equi,Anne Waldman,Three Poems from 13 Moons Kora,Three Fold,Waldman
2023,Elaine Equi,Sarah Anne Wallen,I Can see Mars,The Brooklyn Rail,Wallen
2023,Elaine Equi,Elizabeth Willis,And What My Species Did,Harper's,Willis
2023,Elaine Equi,Terence Winch,Great Sizzle,Biscuit Hill,Winch
2023,Elaine Equi,Jeffrey Cyphers Wright,Sweepstake,Live Mag!,Wright
2023,Elaine Equi,John Yau,Song for Mie Yim,The Brooklyn Rail,Yau
2023,Elaine Equi,Geoffry Young,Parallel Bars,The Best American Poetry Blog,Young
2023,Elaine Equi,Matthew Zapruder,The Empty Grave of Zsa Zsa Gabor,A Public Space,Zapruder
2024,Mary Jo Salter,Kim Addonizio,Existential Elegy,New England Review,Addonizio
2024,Mary Jo Salter,Howard Altman,Kyiv,Commonweal,Altman
2024,Mary Jo Salter,Julia Alvarez,Amenorrhea,Freeman's,Alvarez
2024,Mary Jo Salter,Joshua Bennet,First Philosophy,AGNI,Bennet
2024,Mary Jo Salter,Catherine Barnett,Apophasis at the All-Night Rite Aid,The Kenyon Review,Barnett
2024,Mary Jo Salter,April Bernard,Sithens in a net,The New York Review of Books,Bernard
2024,Mary Jo Salter,Maya C. Popa,What's Unsaid,The Atlantic Monthly,Popa
2024,Mary Jo Salter,Christopher Childers,Miasma,Smartish Pace,Childers
2024,Mary Jo Salter,Ama Codjoe,The Deer,The New York Review of Books,Codjoe
2024,Mary Jo Salter,Henri Cole,At Sixty-Five,Poem-a-Day,Cole
2024,Mary Jo Salter,Billy Collins,The Money Conundrum,Five Points,Collins
2024,Mary Jo Salter,Brendan Constantine,Cleptopolitan,Poetry Northwest,Constantine
2024,Mary Jo Salter,Arman Davoudian,Conscription,Washington Square Review,Davoudian
2024,Mary Jo Salter,Kwame Dawes,The Remnant,The Kenyon Review,Dawes
2024,Mary Jo Salter,Brandel France De Bravo,"After Ecstasy, the Laundry",32 Poems,Bravo
2024,Mary Jo Salter,Timothy Donnelly,The Bard of Armagh,Harper's,Donnelly
2024,Mary Jo Salter,Rita Dove,Happy End,Orion Magazine,Dove
2024,Mary Jo Salter,Joanne Dominique Dwyer,Irish Traveler's Writer's Block,New Ohio Review,Dwyer
2024,Mary Jo Salter,Elaine Equi,Avoidance,Court Green,Equi
2024,Mary Jo Salter,Gabriella Fee,A Lighthouse Keeper Considers Love,Guest House,Fee
2024,Mary Jo Salter,Dana Gioia,Satan's Management Style,The Hudson Review,Gioia
2024,Mary Jo Salter,Louise Glück,Passion and Form,The Threepenny Review,Glück
2024,Mary Jo Salter,Amy Glynn,Space Is the Final Frontier,Able Muse,Glynn
2024,Mary Jo Salter,Jessica Greenbaum,Each Other Moment,Alaska Quarterly Review,Greenbaum
2024,Mary Jo Salter,Rachel Hadas,Voyage,Literary Matters,Hadas
2024,Mary Jo Salter,Saskia Hamilton,All Souls,The Yale Review,Hamilton
2024,Mary Jo Salter,Jeffrey Harrison,A Message from Tony Hoagland,New Ohio Review,Harrison
2024,Mary Jo Salter,Terrance Hayes,How to Fold,The New York Review of Books,Hayes
2024,Mary Jo Salter,John Hennessy,Domestic Retrograde,Matter,Hennessy
2024,Mary Jo Salter,W. J. Herbert,Pando's Grove,Southern Indiana Review,Herbert
2024,Mary Jo Salter,Richie Hofmann,Lamb,Poem-a-Day,Hofmann
2024,Mary Jo Salter,Marie Howe,Chainsaw,Poetry,Howe
2024,Mary Jo Salter,Omotara James,Closure,Guernica,James
2024,Mary Jo Salter,Eve Jones,Japan,Conduit,Jones
2024,Mary Jo Salter,George Kalogeris,Byzantine Chanting,Raritan,Kalogeris
2024,Mary Jo Salter,Stephen Kampa,Someone Else's Gift,Literary Matters,Kampa
2024,Mary Jo Salter,Richard Kenney,Self's the Man,The Hopkins Review,Kenney
2024,Mary Jo Salter,Karl Kirchewy,Kiss Me Deadly (1955),The New Criterion,Kirchewy
2024,Mary Jo Salter,Yusef Komunyakaa,"My Brothers, the Olmec",Poetry,Komunyakaa
2024,Mary Jo Salter,David Lehman,from Ithaca,The Hudson Review,Lehman
2024,Mary Jo Salter,Ada Limón,In Praise of Mystery: A Poem for Europa,Library of Congress,Limón
2024,Mary Jo Salter,Sarah Luczaj,Shopping Lists,AGNI,Luczaj
2024,Mary Jo Salter,Amit Majmudar,Charmed Life,Literary Matters,Majmudar
2024,Mary Jo Salter,Clarence Major,Weather Conditions,The New Yorker,Major
2024,Mary Jo Salter,Charles Martin,You Summon Me . . .,The Hudson Review,Martin
2024,Mary Jo Salter,Heather McHugh,"Two Widows, Making a Bed",The Hopkins Review,McHugh
2024,Mary Jo Salter,Ange Mlinko,The Open C,Bad Lilies,Mlinko
2024,Mary Jo Salter,Andrew Motion,The Explanation,The Hudson Review,Motion
2024,Mary Jo Salter,Paul Muldoon,Joy in Service on Rue Tagore,Raritan,Muldoon
2024,Mary Jo Salter,Harryette Mullen,Haiku Garden,Prairie Schooner,Mullen
2024,Mary Jo Salter,Jesse Nathan,Dame's Rocket,The Yale Review,Nathan
2024,Mary Jo Salter,Jacqueline Osherow,"Fast Track: Beijing, Montana, Harlem",Harvard Review,Osherow
2024,Mary Jo Salter,Robert Pinsky,Proverbs of Limbo,The Threepenny Review,Pinsky
2024,Mary Jo Salter,Vidyan Ravinthiran,Eelam,The American Scholar,Ravinthiran
2024,Mary Jo Salter,Rowan Ricardo Phillips,The First and Final Poem Is the Sun,The Threepenny Review,Phillips
2024,Mary Jo Salter,Natali Scenters-Zapico,Sentimental Evening,The New Republic,Scenters-Zapico
2024,Mary Jo Salter,Robyn Schiff,from Information Desk: An Epic,Literary Hub,Schiff
2024,Mary Jo Salter,Gertrude Schnackenberg,Stike Into It Unasked,The Paris Review,Schnackenberg
2024,Mary Jo Salter,Grace Schulman,Night Visitor,The New Republic,Schulman
2024,Mary Jo Salter,Jane Shore,The Hat,The New Yorker,Shore
2024,Mary Jo Salter,Mitch Sisskind,Jack Benny,The Common,Sisskind
2024,Mary Jo Salter,Maggie Smith,Hope Chest,American Poetry Review,Smith
2024,Mary Jo Salter,Karen Solie,The Bluebird,Liberties,Solie
2024,Mary Jo Salter,Christopher Spaide,"I'm Not Dying, You're Dying",The Bennington Review,Spaide
2024,Mary Jo Salter,A. E. Stallings,Crown Shyness,The Sewanee Review,Stallings
2024,Mary Jo Salter,Mark Strand,Wallace Stevens Comes Back to Read His Poems at the 92nd Street Y,The New Yorker,Strand
2024,Mary Jo Salter,Adrienne Su,The Days,The New Yorker,Su
2024,Mary Jo Salter,Arthur Sze,Pe'ahi Light,The New Yorker,Sze
2024,Mary Jo Salter,Claire Wahmanholm,The Field Is Hot and Hotter,TriQuarterly,Wahmanholm
2024,Mary Jo Salter,Rosanna Warren,A New Year,The New Yorker,Warren
2024,Mary Jo Salter,Michael Waters,Ashkenazi Birthmark,The Gettysburg Review,Waters
2024,Mary Jo Salter,Eliot Weinberger,from The Life of Tu Fu,The Paris Review,Weinberger
2024,Mary Jo Salter,Matthew Yeager,The Man with the Yellow Balloon,New York Quarterly,Yeager
2024,Mary Jo Salter,Kevin Young,Diptych,Poetry,Young
2019,Major Jackson,Dilruba Ahmed,Phase One,Asian American Literary Review,Ahmed
2019,Major Jackson,Rosa Alcala,You & the Raw Bullets,Poem-a-Day,Alcala
2019,Major Jackson,Margaret Atwood,Update on Werewolves,Freeman's,Atwood
2019,Major Jackson,Catherine Barnett,Central Park,American Poetry Review,Barnett
2019,Major Jackson,Joshua Bennett,America Will Be,The Nation,Bennett
2019,Major Jackson,Fleda Brown,Afternoons at the Lake,The Southern Review,Brown
2019,Major Jackson,Sumita Chakraborty,Essay on Joy,The Rumpus,Chakraborty
2019,Major Jackson,Victoria Chang,Six Obits,The Kenyon Review,Chang
2019,Major Jackson,Chen Chen,I Invite My Parents to a Dinner Party,Poem-a-Day,Chen
2019,Major Jackson,Leonard Cohen,Drank a Lot,The New Yorker,Cohen
2019,Major Jackson,Laura Cronk,Like a Cat,STAT®REC,Cronk
